tag,total,count,indicators,subfield,sample_bibs
773,583734,118742,0_,6,2789503 2955846 6064844 6072825 6072831 6073205 6073221 6073670 6073690 6073695 6073706 6258858 7951804 7951831 7951851 7951864 7951942 7951949 7951970 7951983 7951993 7951997 9447176 11699064 11755062 11781106 11781110 12205635 12236565 12329772 12785148 13174909 13174914 13174917 13174918 13174919 13174920 13174921 13174922 13174923 14406410 14406411 14406412 14406413 14406414 14406415 14406416 14406417 14406418 14406419 15638042
773,583734,39739,0_,g,62298 599661 691128 760343 934781 940347 940736 943241 947381 947394 953580 1044334 1044426 1051106 1832100 1832176 1832197 1832252 1833045 1833828 1834222 1834320 1834321 1834497 2806111 2806655 2806885 2812113 2812181 2812192 2812197 2812221 2812222 2814611 3817330 3820212 3820217 3820222 3820225 3820342 3820349 3820351 3822123 3874129 4825082 4832488 4832706 4833235 4833604 4843303 4853452 4854074 4860423 4864527 6026106 6026346 6046838 6058296 6059021 6064844 6072825 6072831 6073205 6073208 7652378 7664905 7668033 7669495 7669556 7669573 7669596 7669690 7669705 7669725 9396623 9433081 9447176 9554256 9554391 9554439 9555551 9566614 9570884 9586352 11062707 11064733 11064735 11064752 11065043 11067037 11067038 11067039 11067040 11067041 12640867 12642106 12643379 12643635 12643719 12644604 12652658 12652671 12653033 12653047 14495104 14519112 14519769 14524637 14524640 14524672 14524676 14528312 14528314 14528814 15590463 15590482 15590487 15590522 15590536 15590552 15590621 15590797 15591331 15591567
773,583734,22597,0_,w,599349 759384 943241 953580 1044334 1044426 1051106 1156383 1166417 1166577 1180742 1194296 1832176 1832252 1834268 1834269 1834279 1834280 1834939 1834994 1835120 1835138 2806111 2812113 2812181 2812192 2812197 2812221 2812222 2817641 2823482 2827137 3820212 3820217 3820222 3820225 3820342 3820349 3820351 3822123 3874129 3914133 4825082 4832488 4832706 4854074 4864527 4865797 4867835 4871582 4879421 4888118 6017649 6041196 6045014 6046838 6058296 6064844 6072825 6072831 6073205 6073221 7651881 7651882 7651884 7651886 7651887 7651888 7651890 7651891 7651892 7651894 9468284 9468284 9468284 9468284 9554391 9588730 9602415 9665272 9665489 9665594 11066756 11072999 11073063 11095895 11103774 11109880 11110369 11110618 11110718 11111429 12649249 12649251 12649294 12649329 12649331 12649332 12649333 12649351 12649683 12649757 14473732 14493024 14493274 14493331 14493839 14493842 14493857 14494394 14494469 14494978 15590463 15590487 15590522 15590552 15590797 15591331 15591567 15593101 15593106 15593173
773,583734,17324,0_,d,691128 943241 953580 1044426 1051106 1166417 1166577 1180742 1194296 1194456 1227357 1832176 1832252 1833045 1833528 1833828 1834222 1834268 1834269 1834279 1834280 2806111 2812113 2812181 2812192 2812197 2812221 2812222 2817641 2823482 2827137 3820212 3820217 3820222 3820225 3820342 3820349 3820351 3822123 3874129 3876682 4825082 4832488 4832706 4854074 4864527 4865797 4867835 4871582 4875172 4879969 6017649 6026106 6041196 6045014 6046838 6058296 6064844 6072825 6072831 6073205 7652378 7669495 7669556 7669573 7669596 7669690 7669705 7669725 7682108 7687276 9433081 9455738 9554391 9558795 9616518 9627532 9657280 9662496 9662499 9662500 11064733 11064735 11064752 11065043 11072999 11073063 11081982 11095895 11103774 11105380 12676218 12676237 12676688 12676920 12681066 12697357 12704303 12710634 12711310 12713128 14464135 14464321 14464382 14464385 14479718 14479812 14483593 14483593 14493024 14493274 15590463 15590487 15590522 15590552 15590797 15591331 15591567 15593101 15593106 15593173
773,583734,14632,08,w,2777620 2850919 2850919 2850919 3318098 3399317 3630144 4502959 5745119 7111771 7111771 8203231 8203231 8438000 9059940 9101923 9101923 9107956 9107956 9638816 9638816 9715885 9715885 9821330 9866776 9911770 9935562 9963805 9977845 11123434 11127321 11295341 11295342 11295357 11295358 11295360 11295369 11295384 11295385 12664595 12735800 12794138 12846434 12858395 12866735 12866735 12879630 12899214 12912381 14422323 14422323 14422324 14422324 14422325 14422325 14422326 14422326 14422327 14422327 15590166 15651021 15652415 15693577 15694313 15706792 15715215 15715215 15715216 15715216
773,583734,13512,0_,n,2161320 2313259 2445242 2672426 2886196 4635453 4943830 4943831 4943832 4943833 4943834 4943835 4943836 4943837 4943838 4943839 6428308 6428309 6428311 6428312 6428313 6428314 6428315 6428317 6428318 6428319 10928731 10929284 10929363 10929591 10929754 10929754 10929868 10929902 10930336 10930382 11703106 12266682 12324397 12372445 14654835 14654836 14655007 14655008 14655009 14655021 14655022 14655035 14655036 14655039 15668274 15668275 15668276 15668277 15668278 15788878 15788879 15788880 15788881 15788882
773,583734,11867,0_,7,599349 760343 943241 953580 1044334 1044426 1156383 1160229 1166417 1166577 1180742 1194296 1832252 1834268 1834269 1834279 1834280 1834320 1834321 1834500 1834930 1834939 2806111 2812113 2812181 2812192 2812197 2812221 2812222 2817641 2823482 2827595 3820349 3822123 3874129 3876682 3914133 3949477 3986216 4000804 4011585 4021942 4825082 4832488 4832706 4854074 4865797 4867835 4871582 4878200 4879969 4888856 6017649 6045014 6046838 6058296 6064844 6073205 6073221 6073670 6073690 6073695 7669495 7669556 7669573 7669596 7669690 7669705 7669725 7687276 7689734 7690408 9408318 9455738 9558795 9567302 9602415 9610484 9616518 9627532 9662496 9662499 11072999 11073063 11103774 11109880 11110369 11110618 11110718 11111429 11111722 11112562 12697357 12704303 12739889 12759069 12760824 12808771 12822307 12833917 12834861 12835905 14493024 14493274 14493331 14493839 14493842 14493857 14494394 14494469 14494978 14495078 15590463 15590487 15590522 15590552 15590797 15591331 15591567 15593101 15593106 15593173
773,583734,10189,0_,a,599349 691128 943241 953580 1051106 1156383 1160229 1166417 1166577 1180742 1189267 1194296 1832176 1832252 1833045 1833528 1834222 1834286 1834287 1834288 1834320 1834321 2817641 2827864 2827865 2827938 2827985 2828018 2828022 2828084 2828085 2828160 3820212 3820217 3820222 3820225 3820342 3820349 3820351 3822123 3876682 3949477 4825082 4832488 4832706 4854074 4864527 4865797 4867835 4871582 4888856 4902309 6017520 6026106 6046838 6058296 6072825 6072831 6073205 6073208 6073221 6073670 7617707 7617708 7617709 7617710 7617711 7617712 7617713 7617714 7617715 7617716 9408318 9433081 9455738 9477864 9552226 9552227 9552228 9552422 9552423 9552432 11072999 11073063 11105380 11109880 11110639 11124320 11157136 11164195 11188435 11200299 12643379 12643635 12643719 12668933 12676921 12681066 12697357 12704303 12710634 12713128 14493024 14493274 14493331 14493839 14493842 14493857 14494394 14494469 14494978 14495078 15590463 15590487 15590522 15590552 15590797 15591331 15591567 15593101 15593106 15593173
773,583734,9327,08,i,1982731 2777620 2850919 3318098 4502959 5769576 6539553 7111771 8192865 8203231 8438000 9059940 9101923 9107956 9747872 9821330 9911770 9935562 9977845 10175262 10423476 10423568 10423924 10506092 11127321 11295341 11295342 11295357 11295358 11295360 11295369 11295384 11295385 11295411 12664595 12700063 12735800 12766545 12766546 12766547 12766549 12766550 12766551 12766552 14422323 14422324 14422325 14422326 14422327 14422328 14422329 14422330 14422331 14422332 15590166 15591931 15591932 15591934 15591935 15591936 15591937 15591938 15591939 15591939
773,583734,9320,08,t,1982731 2254181 2777620 2850919 3318098 3399317 3630144 4502959 5769576 6484120 7111771 7705110 7705123 7705820 7706009 8192865 8203231 8438000 9059940 9101923 9107956 9638816 9715885 9747872 9821330 9911770 9935562 9963805 9977845 10091349 10117415 11127321 11318477 11318477 11405826 11692260 11704257 11857111 11862577 11887779 12005072 12644876 12648976 12661480 12664595 12665233 12665254 12667269 12667285 12667288 12670512 14422323 14422324 14422325 14422326 14422327 14422328 14422329 14422330 14422331 14422332 15590166 15591931 15591932 15591934 15591935 15591936 15591937 15591938 15591939 15591939
773,583734,1939,08,d,3399317 3630144 6539553 7111771 8203231 8438000 9101923 9107956 9638816 9715885 9747872 9821330 9911770 9935562 10117415 10117427 10117487 10506092 11887779 12242759 12243006 12283877 12283910 12283934 12283937 12283940 12285114 12387261 12644876 12648976 12661480 12665233 12665254 12667269 12667285 12667288 12670512 12703664 14473698 14474978 14483874 14530905 14608169 14769574 14769605 14794285 14819789 14846936 15591931 15591932 15591934 15591935 15591936 15591937 15591938 15591939 15591939 15591940
773,583734,1936,0_,x,1510946 1511056 1511290 1511999 1512395 1512396 1512499 1512934 1513048 1513612 1834939 1835161 1835357 1863646 1864010 1865674 1866747 1868092 1868123 1869844 2834862 2835152 2835530 2837795 2837803 2837866 2841451 2841824 2842123 2842124 3822123 3986216 4225337 4226709 4240464 4240521 4240534 4240819 4305010 4358937 5373947 5465211 5522079 5651925 5671303 5676065 5723101 5723230 5913223 5914092 6518899 6916867 6924985 6925115 7007332 7418933 7913527 8057592 8165838 8260704 8567212 8972956 9015582 9339299 9554391 9665489 9665594 9665679 9665741 9665885 9666491 9667699 9668492 9668716 11378202 11649119 11699064 12185744 12185754 12185773 12189184 12189239 12189250 12381486 12664081 12664099 12704303 12926225 12937470 12955867 12995778 13061790 13061804 13061805 14519112 14519769 14593466 14602290 14919600 14974453 14974457 14975235 14975239 14975240 15590482 15590536 15590621 15593195 15593209 15593291 15593336 15603711 15604624 15604727
773,583734,1631,08,z,12766545 12766546 12766547 12766549 12766550 12766551 12766552 12766554 12766555 12766556 14530905 15371278 15546220 15546221 15546222 15546223 15546224 15546225 15546226 15546227 15591931 15591932 15591934 15591935 15591936 15591937 15591938 15591939 15591939 15591940
773,583734,1566,1_,t,883520 883521 925777 1388864 1506873 1510247 1510328 1525043 1525110 1804712 1804713 1804714 1834523 1834527 1834596 1834598 1834599 1834602 1834630 1864605 1864614 1864616 2870681 2931151 3436036 3457879 4029346 4061486 4347096 4385866 4389725 4932783 4935523 5675334 5942704 5976146 6116250 6135540 6275415 6317784 6329307 6387283 6641233 6952761 7637724 7941107 8395352 8816949 9150142 9339856 9369461 9432899 9557709 9586856 9586876 9586940 9586961 9586969 9586976 9587598 9587603 11191831 11642471 11645963 11963999 11964001 11964002 11964003 11964005 11964008 11964016 12894989 12895199 13062955 13083410 13120996 13155562 13208453 13214703 13214936 13392971 14544532 14564917 14615007 14625097 14627563 14631925 14633786 14634350 14701340 14736840 15598131 15695237 15702927 15736589 15779481 15829801
773,583734,1357,0_,p,1510946 1511056 1511999 1512395 1512396 1512499 1512934 1513048 1513612 1514329 1834939 1835161 1835357 1863646 1866747 1889876 1890124 1890509 1891758 1898558 2837795 2837803 2841824 2842123 2842124 2842250 2842389 2842390 2842392 2842393 3986216 4614816 4656409 4657161 4657200 4657205 4657284 4677059 4678413 4879969 5373947 5465211 5671303 5676065 5687172 5914092 5916269 5916350 5917027 6518899 8972956 9570884 9682856 9686932 9690492 9690996 9693763 9774459 9775343 9776396 9780757 12185744 12185754 12185773 12189184 12189239 12189250 12381486 12435129 12704303 12759069 12926225 13061790 13061804 13061805 13061806 13061807 13061808 13061809
773,583734,566,0_,b,1266519 1266567 1274945 1274947 1274999 1321896 1321897 1510792 1510883 1524418 1835257 1864136 1866701 1868089 1868540 1887127 1889735 1889801 1890528 1890529 2834862 2837843 2837845 2837945 2837946 2845007 2845866 2846023 2846409 2846681 4498941 4559616 4671596 4671609 4810309 4864527 4933710 5372565 5917748 5919447 5920937 5921172 5940173 6579818 7771451 7968931 7969724 8458007 8458035 8458048 8458061 8458101 8458115 8458128 10114776 10114798 10404111 11790457 11790743 12543329 13103496 13208287 13761054 13833504 13833505 13840598 15398643
773,583734,374,08,g,1982731 3318098 5769576 6484120 9059940 9638816 9715885 9747872 9911770 9935562 10091349 10175262 10506092 10506143 10506155 11123434 12173514 12176248 12176287 12176296 12250650 12283877 12283910 12283934 12283937 12700063 12735800 12858395 12879630 12977855 13009039 13069807 13126242 13133925 13144779 14487487 14533116 14560365 14572853 14601756 14607652 14607682 14608074 14608705 14616012 15590166 15652415 15661683
773,583734,362,0_,k,1266519 1266567 1389852 1510761 1510763 1526228 1526229 1526230 1526231 1526370 1864010 1887127 1909053 1913845 1914467 1914470 1914532 1914535 1914639 1933611 2834862 2837866 2847692 2848664 2848814 2851455 2851580 2876846 2884725 2886390 4021942 4799037 5912994 5917748 5918274 5918338 5920901 5921233 5921398 5939982 6299499 6337979 7842167 8602077 9668915 9675401 9690996 9690996 9691377 9700356 9745468 9777140 11644755 11645134 11645140 11647697 13604804 15668270 15668274 15668275 15668276 15668277 15668278
773,583734,356,08,o,3399317 3630144 13082217 13082217 13440084 13508915 13536479 13557055 13557055 13557056 13557056 13557057 14473698 14474978 14530905 14769574 14794285 14819789 15559806 15559806 15592137 15592137 15592215 15592215 15592217 15592217 15592257 15592257 15592264 15592264
773,583734,345,08,7,9059940 9911770 9935562 9963805 10091349 10175262 10423476 10423568 10423924 10506092 10506143 11127321 11692260 11857111 12173514 12176248 12176287 12176296 12250650 12283877 12283910 12664595 12735800 12794138 12858395 12879630 12899214 13009039 13009039 13069807 13126234 14487487 14799028 14858565 14859158 14957283 14957283 14957287 14957287 14957292 14957292 15590166 15651021 15652415 15693577 15736732
773,583734,330,08,a,2254181 2777620 3318098 6539553 9059940 9821330 9911770 9935562 10117415 10117427 10117487 10506092 10506143 10506155 10506178 11295341 11295342 11295357 11295358 11295360 11295369 11295384 11295385 11295411 11295432 12700063 12846434 12912381 12960989 13007638 13122498 13199325 13362591 13440084 13508915 14487487 14599648 14601756 14606272 14624348 14635211 14744260 14808414 14822256 14842609 15721676 15878153 15884554
773,583734,228,1_,7,883520 883521 1388864 1506873 1510247 1525043 1804712 1804713 1804714 1811109 1815630 1834523 1834527 1834596 1834598 1834599 1834602 1834630 1864605 1864614 1864616 2870681 2931151 5675334 5942704 6952761 7031278 7637724 7655911 7668130 7670022 7670617 7685653 7691470 8816949 9557709 9586856 9586876 9586940 9586961 9586969 9586976 9587598 9587603 9587645 11191831 11642471 12037319 12606985 12607025 12608275 12608469 12608730 12608845 12610851 12894989 12895199 13062955 13155562 13214936 13506953 13643629 13643714 13643801 13643846 14544532 14564917 14615007 14625097 14627563 14631925 14633786 14634350 14736840 14739826 15829801
773,583734,222,1_,d,1506873 1510328 1525110 1811109 1834523 1834527 1834596 1834598 1834599 1834602 1834630 1864605 1864614 1864616 2870681 2931151 3457879 5938609 5942704 6641233 6952761 7031278 7168137 7168199 7168265 7655911 7668130 7670022 7670617 7685653 7691470 8395352 8816949 9666538 9775494 9776399 9780233 9780237 9780286 9780384 9782386 9790052 9790068 11191831 11642471 12606985 12607025 12608275 12608469 12608730 12608845 12610851 12610945 13083410 13374707 13392971 13392972 13392973 13392974 13392976 13392977 13392978 13392979 14915883 14916633 14918780 14919401 14919515 14955985 14956134 14956149 14956642 15598131
773,583734,213,0_,i,2119596 3154711 3361381 3596475 4052599 4189169 4189222 4189226 4830652 7418933 7739120 8165838 8260704 8898921 8987499 8992553 9015582 9268850 9684725 9784455 9784490 9784569 9784642 9784681 9792735 9792753 9792782 9792800 11703106 11703106 11785782 12181308 12181314 12181333 12181338 12181344 12181434 12181566 12676921 12681066 12846420 12937470 12955867 12976383 12990955 12995778 13078686 13079147 14519112 14519769 14593466 14602290 14865416 14866658 14916643 14919600 14974453 14974457 15590482 15590536 15590621 15593195 15593209 15593291 15593336 15603711 15604624 15604727
773,583734,204,1_,w,615278 615279 752853 883520 883521 1388864 1506873 1510247 1525043 1804712 1804713 1804714 1811109 1815630 1834523 1834527 1834596 1834598 1834599 1834602 1834630 1864605 1864614 1864616 2931151 3457879 5675334 5757415 5942704 7892669 8395352 8816949 9775494 9776399 9780233 9780237 9780286 9780384 9782386 9790052 9790068 9939669 11191831 11642471 12037319 12595150 12894989 12895199 13062955 13083410 13155562 13214936 13374707 13506953 13599574 13631459 14544532 14564917 14615007 14625097 14627563 14631925 14633786 14634350 14736840 14739826 15598131 15829801
773,583734,198,0_,y,1512499 1514329 1526225 1863646 1864010 1891052 1891758 1910998 1912224 1913457 1914224 1933747 1934174 2837866 2846023 2848550 2849113 2849997 2850700 2851674 2887995 2888262 2890874 5920074 5920106 5920121 5920122 5920227 5920919 8972956 9668915 9690492 9690996 9693565 9693763 9700356 9745468 12435129 13612643 13612916 13612940 15377231 15378128 15388428 15389246 15522109 15522120
773,583734,183,0_,s,1333000 1333050 1333071 1343704 1583468 1870250 1914530 1914686 1914688 1931976 1931996 1932004 1935158 2021017 2021019 2844821 2848379 2936223 5372565 7389228 8708831 9187898 11049572 12589153 12589194 12598556 12625026 12625100 12629949 12644604 12652658 12652671 12653213 12692118 12758187 12759210 12784088 12851284 12860404 14529883 14616006 14616023 14796377 14877254 14877302 14877340 14877491 14877500 14880675 15638042 15668270 15668274 15668275 15668276 15668277 15668278
773,583734,172,1_,a,1506873 1510328 1525110 1801775 1802148 1802353 1804819 1811639 1863748 1883496 1903960 1909675 1928898 1930591 1999962 2033843 2036486 2162813 2870681 2925823 3210775 3210775 3457879 4932783 5675334 5757415 5938609 5942704 5976146 7031278 7168137 7168199 7168265 7655911 7668130 7670022 7670617 7685653 7691470 8828238 9662511 9664747 9666538 9776399 9780233 9780286 9780384 9954273 9954326 9954336 11707656 12595150 12606985 12607025 12608275 12608469 12608730 12608845 12610851 12610945 12894989 12895199 13062955 13083410 13155562 13214703 13214936 13374707 13392971 13392972 14544532 14564917 14615007 14625097 14627563 14631925 14633786 14634350 14736840 14739826 15598131
773,583734,172,1_,g,925777 1388864 1506873 1510247 1510328 1525043 1525110 1804712 1804713 1804714 1865156 1865157 1865158 1865160 1865164 1865171 1865201 1865233 1865610 1888959 2870681 2931151 3436036 4029346 4061486 4385866 4389725 4932783 4935523 5942704 5976146 6116250 6135540 6275415 6317784 6329307 6387283 6952761 7031278 7637724 7655911 7668130 7670022 7670617 7685653 7691470 8816949 9339856 9369461 9557709 9586856 9586876 9586940 9586961 9586969 9586976 9587598 9587603 9587645 11191831 11642471 11707656 12595150 12606985 12607025 12608275 12608469 12608730 12608845 13120996 13438141 13450063 13450087 13508053 13508100 13508882 13541944 13541949 13553479 15598131 15695237 15702927 15779481 15829801
773,583734,143,0_,z,2400536 2482841 2620627 4358937 4562556 5921233 11951921 14899565 14916643 15879609 15879632 15879633 15879634 15879635 15879640 15879641 15879642 15879643 15879645
773,583734,130,0_,q,2940203 7066847 9567302 9807179 13833060 13833064 13833144 13833194 13833195 13833213 13833216 13833217 13833218 13833219 14676043
773,583734,91,08,6,9963805 11704257 12173514 12176287 12176296 12476085 12476735 12912381 13387036 14957283 14957283 14957287 14957287 14957292 14957292 14957298 14957298 14957299 14957299 15590166
773,583734,60,1_,b,1903960 1909675 2036486 9959920 13083410 13392971 13392972 13392973 13392974 13392976 13392977 13392978 13392979 13392980
773,583734,59,1_,i,1903960 2036486 3457879 5757415 13392971 13392972 13392973 13392974 13392976 13392977 13392978 13392979 13392980 13392982
773,583734,55,18,w,3108816 4172633 5775465 5779194 5900900 6709893 7149715 7948991 7953852 7956617 7977897 7977898 7977898 7977900 7977900 7977902 7977902 11168526 11446459 11446459 12058997 12588647 13018878 13208816 13210368 13297548 14500051 14859157 15007380 15573962 15692668 15692668 15692668 15692668 15693636 15693640 15693934 15694406 15694437 15694444
773,583734,30,0_,h,1932138 1952913 1952914 1952915 1954976 1965116 1965238 1980116 1980766 2002636 4875172 4888856 7951804 7951831 7951851 7951864 7951942 7951949 7951970 7951983 7951993 7951997 9779645 10110713 10164520 14916643
773,583734,25,0_,r,1508146 1834286 1834287 1834288 1863679 1863680 1863681 1888007 1888008 1888009 1888010 10108528 10108528 10108529 10108530 14676043
773,583734,22,1_,x,2162598 2162600 2162602 2162604 2162611 2162617 2162619 2162621 2164470 2164471 8828238 9776399 9780233 9780286 9780384
773,583734,21,08,s,6539553 11318477 12324320 12960722 13248967 13553004 13553477 13583822 13924287 14608169 14616315 14626891 14628986 14629003 14629044 14629091 14629165 14629184 14636576 15765032
773,583734,20,18,a,9493060 9493953 9493959 9493962 9493965 9493969 9551707 9551708 9551712 9551713 11446459
773,583734,19,18,i,9493060 9493953 9493959 9493962 9493965 9493969 9551707 9551708 9551712 9551713
773,583734,17,18,t,5585408 7843696 8867108 11168526 11446459 12588647 13191610 13210368 13297548 13344359 13378582 13667173 14500051 15007380 15573962 15692668 15692668
773,583734,14,0_,o,1338500 2547187 7017206 14570413 14570414 14570415 14570417 14570418 14570419 14570431 15693787 15693787 15694796 15694796
773,583734,12,18,g,7843696 11168526 11446459 12058997 12588647 13210368 13297548 13344359 13667173 15692668 15692668 15761587
773,583734,11,08,x,4502959 12977855 13850631 13850702 14009873 14557493 14560365 14616012 14616315 14851455 14879736
773,583734,10,08,q,5745119 11742057 12393665 13384037 14913696 14918546 14918560 15588840 15588841 15694313
773,583734,10,1_,o,13847422 14915883 14916633 14918780 14919401 14919515 14955985 14956134 14956149 14956642
773,583734,5,08,b,13607256 13878945 14847303 15371278 15811659
773,583734,5,08,h,8438000 9747872 11887779 13400858 13614603
773,583734,5,0_,u,2021715 2199712 2321561 4635453 14676043
773,583734,5,2_,7,6396708 6396792 6396832 6397053 6398130
773,583734,5,2_,a,6396708 6396792 6396832 6397053 6398130
773,583734,5,2_,d,6396708 6396792 6396832 6397053 6398130
773,583734,5,2_,g,6396708 6396792 6396832 6397053 6398130
773,583734,5,2_,t,6396708 6396792 6396832 6397053 6398130
773,583734,4,00,t,1227695 1229775 1229825 13663374
773,583734,4,1_,p,9776399 9780233 9780286 9780384
773,583734,3,00,d,1227695 1229775 1229825
773,583734,3,00,g,1227695 1229775 1229825
773,583734,3,1_,6,925777 2365554 13894301
773,583734,2,NA,NA,4740968 10516783
773,583734,2,00,a,1227695 1229775
773,583734,2,08,m,15559806 15559806
773,583734,2,__,t,9624594 14512487
773,583734,1,00,h,1227695
773,583734,1,00,i,13663374
773,583734,1,00,w,13663374
773,583734,1,08,3,12005072
773,583734,1,08,n,6539553
773,583734,1,0_,3,6394844
773,583734,1,0_,8,10570187
773,583734,1,0_,e,1994088
773,583734,1,0_,m,14676043
773,583734,1,18,3,14500051
773,583734,1,18,7,15761587
773,583734,1,18,d,14500051
773,583734,1,18,q,15761587
773,583734,1,1_,3,13847422
773,583734,1,1_,h,11191831
773,583734,1,1_,q,13837286
773,583734,1,1_,s,12595150
773,583734,1,__,g,14512487
066,582605,582564,__,c,18564 36706 50644 119769 235684 284820 297252 302108 313604 330897 908553 908554 908555 908634 908635 908636 908637 908638 908639 908640 1841848 1847221 1865217 1877983 1882922 1883044 1908615 1908615 1908821 1908821 2818070 2818070 2818585 2833238 2833241 2838080 2839832 2887665 2914958 2929615 3802991 3802992 3803179 3803184 3803193 3803200 3803201 3803204 3803230 3803232 4824467 4824495 4824500 4824501 4824519 4824522 4824533 4824538 4824539 4824545 6017168 6017169 6017196 6017206 6017221 6017230 6017238 6017247 6017249 6017254 7606727 7609662 7611323 7611329 7611358 7611446 7613093 7620119 7620148 7620187 9380160 9380160 9380185 9380185 9380205 9380205 9380208 9380208 9381189 9382040 11056019 11061295 11061295 11066730 11066743 11066793 11066796 11066797 11066801 11066802 12646874 12650026 12650106 12650106 12650107 12650181 12650901 12651693 12655452 12655459 14416452 14416460 14424325 14424430 14424452 14425217 14438103 14446847 14448235 14448489 15590155 15590158 15590159 15590160 15590161 15590162 15590163 15590164 15590168 15590169
066,582605,22,__,l,1139201 1140545 1144725 1144802 1145488 1145720 1145727 1146228 1146234 1146303 6187871 6188050
066,582605,18,__,a,1147634 3306152 3772704 5667506 9676029 9676120 9676584 10416127 11946991 11982353 12165948 12319428 12646964 12660524 12785591 13281805 13327774 15739244
066,582605,1,__,b,13564291
534,576009,181605,__,p,72298 185534 211243 228685 228956 229142 229178 229635 233105 233106 907576 907855 908677 908862 909011 909182 909185 909186 909228 909229 1888252 1921728 1926734 1990607 1998242 2013257 2033789 2051404 2052301 2055101 2832616 2832726 2833987 2834948 2836461 2843397 2852285 2875283 2875284 2875307 3803287 3803661 3804316 3804477 3804596 3805720 3805948 3806705 3806904 3807047 4825631 4826654 4827655 4827760 4828196 4828426 4828467 4828489 4828560 4829114 6018451 6019188 6023906 6024629 6025016 6026092 6034539 6035468 6036564 6036987 7606182 7606183 7606184 7606185 7606186 7606187 7606188 7606189 7606190 7606191 9374557 9375995 9383007 9407446 9409246 9409662 9412596 9413226 9413748 9417421 11057794 11058653 11065862 11066410 11066474 11072999 11073928 11074913 11075527 11075723 12645292 12646679 12646927 12646942 12646947 12647370 12647376 12647377 12658615 12660153 14415729 14416842 14416843 14416844 14416845 14416846 14416847 14416848 14416849 14416850 15608219 15631307 15632086 15632384 15632630 15634289 15634898 15643145 15643152 15643922
534,576009,172162,__,c,72298 80435 88827 97670 103496 111775 185534 209522 211190 211243 907354 907576 907855 908677 908862 909011 909182 909185 909186 909228 1921728 1926734 2013257 2051404 2052301 2055101 2085424 2095871 2138245 2156735 2832616 2833987 2834948 2852285 2875283 2875284 2883041 2899067 2921072 2924197 3803287 3803661 3804316 3804477 3804596 3805720 3805948 3806705 3806904 3807047 4825631 4826654 4827655 4827760 4828196 4828426 4828467 4828489 4828560 4830202 6018451 6019188 6023906 6025016 6026092 6027827 6034539 6035468 6036564 6038199 7606182 7606183 7606184 7606185 7606186 7606187 7606188 7606189 7606190 7606191 9374557 9375995 9383007 9407446 9409246 9409662 9412596 9413226 9413748 9417421 11057794 11065862 11066410 11066474 11072999 11073928 11076117 11076146 11076663 11077162 12645292 12646679 12646927 12646942 12646947 12647370 12647376 12647377 12658615 12660153 14415729 14416842 14416843 14416844 14416845 14416846 14416847 14416848 14416849 14416850 15608219 15631307 15632086 15632384 15632630 15634289 15634898 15643145 15643152 15643922
534,576009,167422,__,t,88827 225622 228956 229178 229365 233105 236223 236648 240999 241826 914740 917659 928005 930992 933009 933855 946429 948059 956785 956785 1921728 1990607 2033789 2211751 2213809 2270943 2292199 2401351 2788223 2834948 2992885 2999777 3028739 3033979 3037469 3037469 3038615 3038647 3038732 3803287 3804316 3805948 3812686 3816226 3818245 3819322 3827018 3834106 3853760 4825631 4828426 4840007 4844151 4846893 4846893 4871453 4875675 4878340 4879022 6038199 6038199 6038929 6052689 6065712 6086228 6086228 6093049 6101557 6103531 7606182 7606183 7606184 7606185 7606186 7606187 7606188 7606189 7606190 7606191 9413748 9453334 9469988 9472289 9555288 9559914 9602722 9602722 9611975 9620585 11058653 11072999 11073928 11074913 11075527 11075723 11075746 11076108 11076117 11076146 12678424 12678980 12679090 12680461 12681793 12685927 12685967 12694888 12697576 12702448 14416842 14416843 14416844 14416845 14416846 14416847 14416848 14416849 14416850 14416851 15653562 15662379 15670293 15760931 15789007 15789008 15789009 15789010 15789011 15789012
534,576009,19983,__,a,69714 80435 88827 97670 103496 110771 111775 209522 211190 221332 907354 910673 913874 915038 915732 916532 916682 916688 916809 919092 1964656 2081873 2085424 2138245 2218202 2372611 2735433 2794822 2875307 2899067 2973075 2976051 2978082 2978980 2983505 2985423 2985428 2985439 3809308 3812686 3818245 3819811 3822940 3823836 3827345 3837333 3842925 3865930 4828526 4843762 4850774 4853286 4854748 4872115 4875081 4875262 4875675 4877157 6027827 6033764 6033770 6035395 6064446 6065712 6067878 6069234 6086228 6086228 7606182 7606183 7606184 7606185 7606186 7606187 7606188 7606189 7606190 7606191 9424875 9454905 9475729 9479641 9555288 9555295 9555295 9555305 9559739 9559873 11058653 11072999 11073928 11074913 11075527 11075723 11075746 11076108 11076117 11076146 12658615 12678424 12678980 12679090 12712811 12712813 12712821 12712827 12712830 12712911 14435072 14527670 14594747 14594846 14594977 14596262 14596316 14596471 14596671 14598870 15643629 15643824 15653562 15690601 15786164 15786167 15786172
